salary,type,link,job_name
年収300万円〜500万円,正社員,https://job.yahoo.co.jp/company/1000001408/jobs/2e765371cc9d6fa8848deb56eecc2bcbb078eb3cdd3ae98b63c611371f9dc040?keyword=vba&l=%E6%9D%B1%E4%BA%AC%E9%83%BD,一般事務、庶務／営業事務、営業アシスタント
"時給2,200円",派遣社員,https://job.yahoo.co.jp/jobs/detail/09c4667f30488bf0978cb530f765ae15770419cf81ae9450e8b9688a4f09bcc3?keyword=vba&l=%E6%9D%B1%E4%BA%AC%E9%83%BD,RPA開発（不動産賃貸建物の仲介・管理業務を行う企業）
"時給1,950円",派遣社員,https://job.yahoo.co.jp/jobs/detail/fb86c2351395fe2e3bdf1ec9da4e7bddf32251ef229a971308caa104a0026a09?keyword=vba&l=%E6%9D%B1%E4%BA%AC%E9%83%BD,【正社員登用あり】社内システムやツールの運用｜SE・プログラマ（オープン系）
月給24万円,正社員,https://job.yahoo.co.jp/company/1100037738/jobs/eb3209f2e3cc7a2691ced125259ae70ede2009d174cb8dce115b8a64c04f3830?keyword=vba&l=%E6%9D%B1%E4%BA%AC%E9%83%BD,文具メーカーの社内SE（自社システムの企画などを担当）｜土日祝休み｜リモートワーク！Web面接実施
月給35万円〜40万円,業務委託,https://job.yahoo.co.jp/jobs/detail/c5826bf154b618d52c0461fcb1692d9a297ff9906bae321bf48c7af2e9a508aa?keyword=vba&l=%E6%9D%B1%E4%BA%AC%E9%83%BD,★☆業務効率化のための自動化ツール構築！（*＾＾*）☆★
年収400万円〜520万円,正社員,https://job.yahoo.co.jp/company/1000009212/jobs/82b4b28ef449c0a0de9ef8e035d73da1b6c7f9631a89af1abb4f19ce76402d62?keyword=vba&l=%E6%9D%B1%E4%BA%AC%E9%83%BD,"【Java,C#】社内SE"
"時給2,000円",派遣社員,https://job.yahoo.co.jp/jobs/detail/982c2f3dd816f044485c1f5f9d9870b1f93e5cf80aad629943469372e95a56f1?keyword=vba&l=%E6%9D%B1%E4%BA%AC%E9%83%BD,【残業なし】大手金融グループでのツール開発【長期安定】｜事務、PC・データ入力、オフィス系
月給19.3万円〜30.6万円,正社員,https://c.stanby.com/v2/adpage?id=1526223159217377286&hid=9f68e29cfee97bbc3c4fab473733ba096c0d6f6870371be3e3537ebb93af9992&tm=1603548957012,20代活躍中プログラマーAPS取得者歓迎賞与年2回
月給19.3万円〜30.6万円,正社員,https://c.stanby.com/v2/adpage?id=1526223159217377287&hid=aded0a1f363d92a8cd50b1c61b2cca4d6aa11a9e4612a8533c8225ae62dcad48&tm=1603548957012,30～40代活躍中プログラマーHTML取得者歓迎転勤なし
月給19.3万円〜30.6万円,正社員,https://c.stanby.com/v2/adpage?id=1526223159217377288&hid=f93f84eca07e81b5b42e3d30a8a554f40fd85dcbed277abdce8331643d15d812&tm=1603548957012,20代活躍中プログラマーJavaScript取得者歓迎残業少なめ
月給19.3万円〜30.6万円,正社員,https://c.stanby.com/v2/adpage?id=1526223159217377289&hid=351e7d44dcfbf1179113f7934a0ef0164a480dbb46f77a4df9bd16ae9a5a92cd&tm=1603548957012,30～40代活躍中プログラマーNetCOBOL取得者歓迎家賃補助有り
月給19.3万円〜30.6万円,正社員,https://c.stanby.com/v2/adpage?id=1526223159217377290&hid=206ccb2e801adaac8e70db0bbade278d0fd84c1c5a252608120677f6697e5fa7&tm=1603548957012,30～40代活躍中社内PGプログラマーCOBOL取得者歓迎賞与年2回
月給19.3万円〜30.6万円,正社員,https://c.stanby.com/v2/adpage?id=1526223159217377291&hid=751044a11d0b008276864e60e438ede44b72cbeaea0c506f8138d86ba59ecbdd&tm=1603548957012,20代活躍中プログラマーC#取得者歓迎土日休み
月給19.3万円〜30.6万円,正社員,https://c.stanby.com/v2/adpage?id=1526223218906574848&hid=733b7c53b24b34e31a6aae5b95229ae74ab01b4918cd0fb662271f160f66a0f6&tm=1603548971244,20代活躍中システムエンジニアC#取得者歓迎残業少なめ
月給19.3万円〜30.6万円,正社員,https://c.stanby.com/v2/adpage?id=1526223218910769152&hid=6acbb5c107892b8e02bf67b0e5190db9cc8aa998e757487a50c2d469a0f3e906&tm=1603548971244,20代活躍中システムエンジニアAPS取得者歓迎転勤なし
月給19.3万円〜30.6万円,正社員,https://c.stanby.com/v2/adpage?id=1526223218910769153&hid=f026c6a017f872ea178035bbd47fa4e7e2d39ee97e213ca5f8796d8b78dd5747&tm=1603548971244,20代活躍中社内SEシステムエンジニアNetCOBOL取得者歓迎昼食代補助有り
月給19.3万円〜30.6万円,正社員,https://c.stanby.com/v2/adpage?id=1526223218910769154&hid=3662d823656fcc14659a3b9c891fd95ebd8bbd84e64356bfff0ccdc69e1c23e4&tm=1603548971244,20代活躍中社内SEシステムエンジニアCOBOL取得者歓迎半日有給休暇取得OK
月給19.3万円〜30.6万円,正社員,https://c.stanby.com/v2/adpage?id=1526223218910769155&hid=2e072b3a04705e2f84f72d8fec833071104dbd1b41c63604a2135d9309d1b99b&tm=1603548971244,30～40代活躍中社内SEシステムエンジニアPHP取得者歓迎昼食代補助有り
月給19.3万円〜30.6万円,正社員,https://c.stanby.com/v2/adpage?id=1526223218910769156&hid=7aab23cd8e736314ede76e0bb52b1435e9169b28e3d9d3cea82ccdccf29bc8b3&tm=1603548971244,20代活躍中社内SEシステムエンジニアJavaScript取得者歓迎家賃補助有り
年収400万円〜600万円,正社員,https://job.yahoo.co.jp/jobs/detail/c5d1f6c0721f23a6e1ff9908fcc028d8fe7c7b557bea5045921b9f92c21ba6c5?keyword=vba&l=%E6%9D%B1%E4%BA%AC%E9%83%BD,リサーチ、データ分析
年収350万円〜700万円,正社員,https://job.yahoo.co.jp/jobs/detail/5a85e04c0ff565c0e29ed59ea660f31a6f41a8bb75fb675b2a827eaa6dd36472?keyword=vba&l=%E6%9D%B1%E4%BA%AC%E9%83%BD,システムエンジニア（自社製品開発）／システムエンジニア（自社製品開発）
年収300万円〜650万円,正社員,https://job.yahoo.co.jp/company/1500103617/jobs/55c1754acc4bf9fec9c6565e8816d76dad8753fad51ce1cee233f6cc9b9f8769?keyword=vba&l=%E6%9D%B1%E4%BA%AC%E9%83%BD,開発エンジニア/実務未経験大歓迎/月給28万円～/チーム体制でサポート/資格取得費用負担/書籍購入補助あり
年収350万円〜800万円,業務委託,https://job.yahoo.co.jp/jobs/detail/4e0ddfe54e3f32a339467aabcea5a2b37c1671a424dcd4ba560b3b679de6ce79?keyword=vba&l=%E6%9D%B1%E4%BA%AC%E9%83%BD,【個人事業主】ITコンサルタント・システムエンジニア・プログラマー・未経験者募集
年収300万円〜700万円,正社員,https://job.yahoo.co.jp/jobs/detail/e51435fc5173a726bb0ff4d84f237fd5202f1e2cca810d0ac070c7104f474188?keyword=vba&l=%E6%9D%B1%E4%BA%AC%E9%83%BD,社内情報戦略、推進／社内システムヘルプデスク
月給48万円〜52万円,派遣社員,https://job.yahoo.co.jp/jobs/detail/e39bfed84186299788d74c6814efa792200fc66c9dd3f69bcdc51ef543f69e69?keyword=vba&l=%E6%9D%B1%E4%BA%AC%E9%83%BD,その他のIT・システムエンジニア・開発・運用系【コロナ対策実施中】【ウェブ面談実施中】☆★プロジェクト管理・推進業務(^o^)／★☆
月給18万円〜30万円,契約社員,https://job.yahoo.co.jp/jobs/detail/54a2839fe844438bfd7ec992ac4a402cf996d991e688027a92e93bfc4ff2a66c?keyword=vba&l=%E6%9D%B1%E4%BA%AC%E9%83%BD,一般事務・営業事務
年収300万円〜700万円,正社員,https://job.yahoo.co.jp/jobs/detail/26bd10cac7db0c3c3e953872c6fccbdc7e7ba2bdf3cc2801b1476d0cc3a2e376?keyword=vba&l=%E6%9D%B1%E4%BA%AC%E9%83%BD,社内システム開発、運用／社内システム開発、運用
月給19.3万円〜30.6万円,正社員,https://c.stanby.com/v2/adpage?id=1526223218910769157&hid=af0f1b611b1a6dde6f0020aac1835aabd83059a69b2ce2a79140e297fe576118&tm=1603548971244,30～40代活躍中システムエンジニアC#取得者歓迎土日休み
月給19.3万円〜30.6万円,正社員,https://c.stanby.com/v2/adpage?id=1526223218910769158&hid=f7ababe378f5223d861a2a158359b5403b8b848c4dff260d3f162e297b8b3427&tm=1603548971244,30～40代活躍中システムエンジニアJavaScript取得者歓迎半日有給休暇取得OK
月給19.3万円〜30.6万円,正社員,https://c.stanby.com/v2/adpage?id=1526223218910769159&hid=1e329ca8fa59a961693bc76d99a6095b639d2b398a685e83bc645968890f7936&tm=1603548971244,20代活躍中社内SEシステムエンジニアC#取得者歓迎研修充実
月給19.3万円〜30.6万円,正社員,https://c.stanby.com/v2/adpage?id=1526223218910769160&hid=86ca563456fc0437af81c4825fedbbd55b54e1bad382fa87cc6a4e1b0222f7f1&tm=1603548971244,20代活躍中システムエンジニアPHP取得者歓迎半日有給休暇取得OK
月給19.3万円〜30.6万円,正社員,https://c.stanby.com/v2/adpage?id=1526223218910769161&hid=a3e0f2a2a71df4ae5d15120a624aba523fff5db1099a1db43f44467b4e7e0ea2&tm=1603548971244,20代活躍中システムエンジニアAPS取得者歓迎介護休暇完備
月給19.3万円〜30.6万円,正社員,https://c.stanby.com/v2/adpage?id=1526223218910769162&hid=8557ee27976c82b100958fd3c17960ae6de0c69d30261521987d7b003a41acd4&tm=1603548971244,20代活躍中システムエンジニアCOBOL取得者歓迎研修充実
月給19.3万円〜30.6万円,正社員,https://c.stanby.com/v2/adpage?id=1526223181162012672&hid=9c1dd6bbea39d740af9323926f26b5f383a411e7d98f86d6680a4b2a033b6363&tm=1603548962244,30～40代活躍中社内SEシステムエンジニアPHP取得者歓迎家賃補助有り
年収430万円〜650万円,正社員,https://c.stanby.com/v2/adpage?id=1526223181162012673&hid=d645046777832031ea29f7fe890bcfa6d447808fd80572bc0ca6ae7c6340b4c2&tm=1603548962244,【年収430万円～650万円】SE(オープン・WEB)|システム（人事系基幹システム）(東証一部)東京都/東京都/プログラマ・システムエンジニア(オープン・WEB)
月給19.3万円〜30.6万円,正社員,https://c.stanby.com/v2/adpage?id=1526223181162012674&hid=43a80ac87a0bd10c1439eee54757749c2d3c764cc138727cf4c5f7067f356c5c&tm=1603548962244,20代活躍中社内SEシステムエンジニアC#取得者歓迎研修充実
月給19.3万円〜30.6万円,正社員,https://c.stanby.com/v2/adpage?id=1526223181162012675&hid=749c8deff13331f7d0ec85aff9da122bb6ab037fbc799834641cb9714627970b&tm=1603548962244,20代活躍中システムエンジニアPHP取得者歓迎半日有給休暇取得OK
月給19.3万円〜30.6万円,正社員,https://c.stanby.com/v2/adpage?id=1526223181162012676&hid=b6258d8f71748ca8cc1c56f33a427c2aecd5dc39448f826e585bab5733158400&tm=1603548962244,20代活躍中システムエンジニアAPS取得者歓迎介護休暇完備
月給19.3万円〜30.6万円,正社員,https://c.stanby.com/v2/adpage?id=1526223181162012677&hid=1f2121b639d3c38be88917942e9f34a544e8ba9c218da75ba3ce511fb00e49f1&tm=1603548962244,20代活躍中システムエンジニアCOBOL取得者歓迎研修充実
月給23万円〜26万円,派遣社員,https://job.yahoo.co.jp/jobs/detail/b860b20fc130def7dd964db24bc51e3c84054f89997c736a8fb09d0031d0d826?keyword=vba&l=%E6%9D%B1%E4%BA%AC%E9%83%BD,【コロナ対策実施中】【ウェブ面談実施中】☆★某公共向け運用業務(^^)／★☆/その他の・システムエンジニア・開発・運用系
年収390万円〜570万円,正社員,https://job.yahoo.co.jp/company/2000007481/jobs/ac45167e6e7481222e9275c4a4d0bdf13ff8b405eaa97a9b9774f4edb0bd5792?keyword=vba&l=%E6%9D%B1%E4%BA%AC%E9%83%BD,【年収390万円～570万円】ネットワークエンジニア|ITシステム管理・サポート※経験者枠※東京都/東京都/ヘルプデスク
月給23万円〜27万円,派遣社員,https://job.yahoo.co.jp/jobs/detail/64f221f572b1eceeb5440eecf5f30865be206639a3ad8b51685a77bb08f4ecb2?keyword=vba&l=%E6%9D%B1%E4%BA%AC%E9%83%BD,【コロナ対策実施中】【ウェブ面談実施中】☆★システム部門アドミン運用改善業務(^^)／★☆/・オープン系
"時給2,700円",派遣社員,https://job.yahoo.co.jp/jobs/detail/1c425e0f628e88abe021ae9f47cde57d292b760f2d9bdb9b446cc7f1f5536617?keyword=vba&l=%E6%9D%B1%E4%BA%AC%E9%83%BD,VPN作業予告作業管理ツー
月給28万円〜30万円,派遣社員,https://job.yahoo.co.jp/jobs/detail/d94839fa59f2bfbff615f77cd19c21d8d03d25b3e1be0a2e288d72ee0b45e820?keyword=vba&l=%E6%9D%B1%E4%BA%AC%E9%83%BD,通訳・翻訳【コロナ対策実施中】【ウェブ面談実施中】★☆システム開発現場で英語の支援をして頂きたいのです！(*^^)v★☆
月給30万円〜35万円,派遣社員,https://job.yahoo.co.jp/jobs/detail/3c7775f09d305392ab8b14c7da1bb59cea963889107e1d559d4cd23aea3cee32?keyword=vba&l=%E6%9D%B1%E4%BA%AC%E9%83%BD,web・オープン系【コロナ対策実施中】【ウェブ面談実施中】☆★周辺系システム開発（新宿）(^o^)／★☆
月給40万円〜50万円,派遣社員,https://job.yahoo.co.jp/jobs/detail/077185db8341e238cac433c8d43a1c9d08ee05fc299a6911ee6ec29d34e6ea46?keyword=vba&l=%E6%9D%B1%E4%BA%AC%E9%83%BD,web・オープン系【コロナ対策実施中】【ウェブ面談実施中】★☆VB.NETが好きで得意なPGの人！(^J^)☆★
"時給2,400円",派遣社員,https://job.yahoo.co.jp/jobs/detail/9ba812ebe172d719cd8d07b3d8ebb98cf31452082a15709c100b62a103111c55?keyword=vba&l=%E6%9D%B1%E4%BA%AC%E9%83%BD,ドコモグループ溜池山王駅直結VPNサービス関連事務
月給19.3万円〜30.6万円,正社員,https://c.stanby.com/v2/adpage?id=1526223181162012678&hid=7d1e07a443b6b824830eb5cb72fba41460dc4c945c320b6e9372afaff1125df4&tm=1603548962244,20代活躍中社内SEシステムエンジニアNetCOBOL取得者歓迎研修充実
月給19.3万円〜30.6万円,正社員,https://c.stanby.com/v2/adpage?id=1526223181162012679&hid=89eb7823b649294c1c061711b0b9eeab901690333ae9630cb4ffb80c1f577ce2&tm=1603548962244,20代活躍中社内SEシステムエンジニアCOBOL取得者歓迎残業少なめ
月給19.3万円〜30.6万円,正社員,https://c.stanby.com/v2/adpage?id=1526223181162012680&hid=e69cafcc823e8c225efe1f3bc688d5e65aecf02b06ab3228c1b676daabaea957&tm=1603548962244,30～40代活躍中システムエンジニアVB.NET取得者歓迎育児休暇完備
月給19.3万円〜30.6万円,正社員,https://c.stanby.com/v2/adpage?id=1526223181162012681&hid=7349600440462ab7f3a1c1f7017b9a487bce1b18bfb23d39b8004075d3c8603b&tm=1603548962244,20代活躍中社内SEシステムエンジニアPHP取得者歓迎土日休み
月給19.3万円〜30.6万円,正社員,https://c.stanby.com/v2/adpage?id=1526223181162012682&hid=e0b592c58133423120937b8839f6de7ea42164a3f9c28e5c5263c6236e516507&tm=1603548962244,30～40代活躍中社内SEシステムエンジニアC#取得者歓迎土日休み
月給19.3万円〜30.6万円,正社員,https://c.stanby.com/v2/adpage?id=1526223181162012683&hid=d947bcc6dce00c8e4f73f45bac96b2dd496b459f6ef3b42c3b6ecc4f276a9699&tm=1603548962244,20代活躍中社内SEシステムエンジニアAPS取得者歓迎転勤なし
月給19.3万円〜30.6万円,正社員,https://c.stanby.com/v2/adpage?id=1526223172655947776&hid=dae44d644adb2309e2af6b2d8a1032ad85d21fd1c55764e78d7ee16320739419&tm=1603548960216,30～40代活躍中社内SEシステムエンジニアAPS取得者歓迎残業少なめ
月給19.3万円〜30.6万円,正社員,https://c.stanby.com/v2/adpage?id=1526223172655947777&hid=b4ad0480f081a1a3b44bab80d67dd4cd9c44ba1e9e7a3a41d2b626a0ca18dd9b&tm=1603548960216,20代活躍中システムエンジニアNetCOBOL取得者歓迎残業少なめ
年収420万円〜600万円,正社員,https://c.stanby.com/v2/adpage?id=1526223172655947778&hid=7cd91dda8ed7dbf03e14ae6e382866b9d420a6058c1e2ec334a206a00313c6b8&tm=1603548960216,ファイナンス＆アカウンティング～世界中のあらゆるものを1つのIDでつなぐ～
年収500万円〜900万円,正社員,https://c.stanby.com/v2/adpage?id=1526223172655947779&hid=779008784570f6756a35970e0acacdf2950018bd01ec2309c2a31d3a28338fec&tm=1603548960216,【東京：本社】事業推進スタッフ／CMでお馴染みのやる気スイッチグループ
月給19.3万円〜30.6万円,正社員,https://c.stanby.com/v2/adpage?id=1526223172655947780&hid=9deb82a004e56d29d2edfdf5f79daa28ee29bc83204ecaeb1893b3d181ca8f1e&tm=1603548960216,30～40代活躍中社内PGプログラマーPHP取得者歓迎財形貯蓄制度完備
月給19.3万円〜30.6万円,正社員,https://c.stanby.com/v2/adpage?id=1526223172655947781&hid=ba8babc2fd6046070420e1bbb4dd6cca143c00a102bbd1396ee4ba30684b7fe6&tm=1603548960216,30～40代活躍中社内PGプログラマーPHP取得者歓迎半日有給休暇取得OK
"時給1,200円",派遣社員,https://job.yahoo.co.jp/jobs/detail/456c0e7e7a49704d29fde0873f597e987d75ab9858cf2ffc34604a8ffb199198?keyword=vba&l=%E6%9D%B1%E4%BA%AC%E9%83%BD,【4h×週2日】庶務とかんたん事務＊育児者ブランクOK＊スキル不問｜一般事務・OA事務
非掲載,正社員,https://job.yahoo.co.jp/company/1100033270/jobs/18a17ed51405059ae25a5f7a6ffc14bc8065b69cb3e21288606c885dcd7866f2?keyword=vba&l=%E6%9D%B1%E4%BA%AC%E9%83%BD,業務プロセスコンサルタント
"時給2,600円",派遣社員,https://job.yahoo.co.jp/jobs/detail/171cfbefef59bd725c3166d487213c022e5079599214169b106108fadd9405a2?keyword=vba&l=%E6%9D%B1%E4%BA%AC%E9%83%BD,銀行内EUC開発運用のお仕
"時給2,400円",派遣社員,https://job.yahoo.co.jp/jobs/detail/ca8e9646ecb88109f387adac077791356793ce67926fa0eedeedd93715cce43b?keyword=vba&l=%E6%9D%B1%E4%BA%AC%E9%83%BD,OA事務(通信業)／溜池山王駅
"時給2,100円",派遣社員,https://job.yahoo.co.jp/jobs/detail/07882516f263551448d6ce2b8e92ba190a0b34a5d329ca5dd1c8abecae811718?keyword=vba&l=%E6%9D%B1%E4%BA%AC%E9%83%BD,社内システムエンジニア(その他サービス)／半蔵門駅
年収400万円〜600万円,正社員,https://job.yahoo.co.jp/jobs/detail/c5d1f6c0721f23a6e1ff9908fcc028d8fe7c7b557bea5045921b9f92c21ba6c5?keyword=vba&l=%E6%9D%B1%E4%BA%AC%E9%83%BD,リサーチ、データ分析
年収350万円〜700万円,正社員,https://job.yahoo.co.jp/jobs/detail/5a85e04c0ff565c0e29ed59ea660f31a6f41a8bb75fb675b2a827eaa6dd36472?keyword=vba&l=%E6%9D%B1%E4%BA%AC%E9%83%BD,システムエンジニア（自社製品開発）／システムエンジニア（自社製品開発）
年収300万円〜650万円,正社員,https://job.yahoo.co.jp/company/1500103617/jobs/55c1754acc4bf9fec9c6565e8816d76dad8753fad51ce1cee233f6cc9b9f8769?keyword=vba&l=%E6%9D%B1%E4%BA%AC%E9%83%BD,開発エンジニア/実務未経験大歓迎/月給28万円～/チーム体制でサポート/資格取得費用負担/書籍購入補助あり
月給19.3万円〜30.6万円,正社員,https://c.stanby.com/v2/adpage?id=1526223172655947782&hid=e87cf18de139c2a9675771ade48a3699a3b42c8759260294cfa6bed89a9fa924&tm=1603548960216,20代活躍中社内PGプログラマーJAVA取得者歓迎賞与年2回
月給19.3万円〜30.6万円,正社員,https://c.stanby.com/v2/adpage?id=1526223172655947783&hid=4fc69c339d67984e55e67673ee974ea93941725a6a77677aee407f5e0f59a3b0&tm=1603548960216,30～40代活躍中社内PGプログラマーHTML取得者歓迎残業少なめ
月給19.3万円〜30.6万円,正社員,https://c.stanby.com/v2/adpage?id=1526223172655947784&hid=a87b178f74088a32184d068bb802d65d81f8fb7439053303baa1c8c6d4727851&tm=1603548960216,30～40代活躍中プログラマーPHP取得者歓迎転勤なし
月給19.3万円〜30.6万円,正社員,https://c.stanby.com/v2/adpage?id=1526223172655947785&hid=1c314819f960a4cb97361ad320f9e18b68e08d67ee90f5bfaf31ae33166c5f68&tm=1603548960216,20代活躍中社内PGプログラマーCOBOL取得者歓迎土日休み
月給19.3万円〜30.6万円,正社員,https://c.stanby.com/v2/adpage?id=1526223172655947786&hid=dbf830376a7a8c3874ae909abc4405089e133558e0393a5d4cf2dd0f0cf1850d&tm=1603548960216,30～40代活躍中プログラマーPHP取得者歓迎半日有給休暇取得OK
月給19.3万円〜30.6万円,正社員,https://c.stanby.com/v2/adpage?id=1526223172655947787&hid=75ee38ca51c8f377b9f1b72597a386e96163b85df6fda9f03839382f3ccff692&tm=1603548960216,20代活躍中社内PGプログラマーJavaScript取得者歓迎賞与年2回
月給19万円〜30万円,正社員,https://c.stanby.com/v2/adpage?id=1526223194160164864&hid=c7ee1d02362afef1cca027e646a564c8ef3abe065da16fa7068a05556a5c2d20&tm=1603548965343,その他のIT・システムエンジニア・開発・運用系[IT・システムエンジニア・開発・運用系/その他のIT・システムエンジニア・開発・運用系]30～40代活躍中社内PGプログラマーVBA取得者歓迎研修充実
年収400万円〜550万円,正社員,https://c.stanby.com/v2/adpage?id=1526223194160164865&hid=9d0f29eb966942a30eee334ac3b6dc07ecd4cb89e4271d6bcc2aa32da4985810&tm=1603548965343,経営管理部スタッフ（経理メイン）※WEB面接可※/想定年収400～550万円/正社員
月給19万円〜30万円,正社員,https://c.stanby.com/v2/adpage?id=1526223194160164866&hid=6765969b206d7c6d884a94fb25567909f382e383a6ba7207b0934deac1bc7df0&tm=1603548965343,その他のIT・システムエンジニア・開発・運用系[IT・システムエンジニア・開発・運用系/その他のIT・システムエンジニア・開発・運用系]20代活躍中プログラマーVBA取得者歓迎賞与年2回
月給19万円〜30万円,正社員,https://c.stanby.com/v2/adpage?id=1526223194160164867&hid=957e631a02a30eaf400d0d5fb2e496e1a8bc1fcc010bc199fdacac448ac5166e&tm=1603548965343,その他のIT・システムエンジニア・開発・運用系[IT・システムエンジニア・開発・運用系/その他のIT・システムエンジニア・開発・運用系]30～40代活躍中社内SEシステムエンジニアVBA取得者歓迎
月給19万円〜30万円,正社員,https://c.stanby.com/v2/adpage?id=1526223194160164868&hid=bcbf5cdbc516c0a77970df30d87b518e4b24ca091820dff348a441c04bc11812&tm=1603548965343,その他のIT・システムエンジニア・開発・運用系[IT・システムエンジニア・開発・運用系/その他のIT・システムエンジニア・開発・運用系]30～40代活躍中プログラマーVBA取得者歓迎賞与年2回
月給19万円〜30万円,正社員,https://c.stanby.com/v2/adpage?id=1526223194160164869&hid=c94b6393afdd53778d3f2ea1aacd088f812a191171691ae4421bd2546d223e5c&tm=1603548965343,その他のIT・システムエンジニア・開発・運用系[IT・システムエンジニア・開発・運用系/その他のIT・システムエンジニア・開発・運用系]30～40代活躍中システムエンジニアVBA取得者歓迎賞与年
月給23.5万円,正社員,https://job.yahoo.co.jp/jobs/detail/006ade483b43fcd751b64f5b935b9a4e55bc6d9e00505bc699ef1531d48d74cf?keyword=vba&l=%E6%9D%B1%E4%BA%AC%E9%83%BD,【神田（東京）駅】パッケージシステム開発要件定義(教育機関でのお仕事です)SQL/経験者優遇
月給25万円〜30万円,派遣社員,https://job.yahoo.co.jp/jobs/detail/e4bb9571316035c10f0ef1339def7b9090f770e1e7fc530945fd51ce39465e0a?keyword=vba&l=%E6%9D%B1%E4%BA%AC%E9%83%BD,web・オープン系【コロナ対策実施中】【ウェブ面談実施中】☆★【VBA損保保険料試算システムの開発】@高田馬場(^o^)／★☆
月給25万円〜30万円,派遣社員,https://job.yahoo.co.jp/jobs/detail/1dc5864eb6cb9744b19ff0564b0ce24c5473a727658c08a0da5da952efc0a64c?keyword=vba&l=%E6%9D%B1%E4%BA%AC%E9%83%BD,【コロナ対策実施中】【ウェブ面談実施中】☆★【損保保険料試算システムの開発】@高田馬場(^^)／★☆/・オープン系
月給33万円〜37万円,派遣社員,https://job.yahoo.co.jp/jobs/detail/a886b8db00b4fe0efb2baf5d5be62e3a8935603aaa09a5522b1fa84eb2f6211c?keyword=vba&l=%E6%9D%B1%E4%BA%AC%E9%83%BD,【コロナ対策実施中】【ウェブ面談実施中】☆★大手クレジット会社向け業務効率化(^^)／★☆/・オープン系
月給35万円,月給15.5万円〜44万円,https://job.yahoo.co.jp/jobs/detail/518edb48cea35ee164b36567310314d64ebca6670149dbec1474b0abf55e9fac?keyword=vba&l=%E6%9D%B1%E4%BA%AC%E9%83%BD,SE（既存システムの運用保守）横浜オフィス
月給30万円〜35万円,派遣社員,https://job.yahoo.co.jp/jobs/detail/b7591695bfaa1d30de9831ce7c44a6518ef24192aab9df272675411b49e84eea?keyword=vba&l=%E6%9D%B1%E4%BA%AC%E9%83%BD,【コロナ対策実施中】【ウェブ面談実施中】★☆損保会社様向け各種ツール作成支援！（＾ｖ＾）☆★/・オープン系
月給19万円〜30万円,月給15.5万円〜44万円,https://job.yahoo.co.jp/jobs/detail/69e405b4859e551313a0fff685ee008e7dd6f12274f4ad7d39491fd087c03c14?keyword=vba&l=%E6%9D%B1%E4%BA%AC%E9%83%BD,組み込み開発（カーナビ開発、詳細設計）C言語横浜オフィス
月給19万円〜30万円,派遣社員,https://job.yahoo.co.jp/jobs/detail/3e1b4a818d08e745869e6e7bc495d480e71646c5c82b28a55ef72a7f6019d77a?keyword=vba&l=%E6%9D%B1%E4%BA%AC%E9%83%BD,web・オープン系【コロナ対策実施中】【ウェブ面談実施中】★☆営業支援システム／ExcelVBA！^m^★☆
月給19万円〜30万円,正社員,https://rd.listing.yahoo.co.jp/o/GU=AkK8VDlxDuNE0duF46Ko_R4etAZOJp0Oyu13ZEF2DxynpK_AyOMUJbkmOyqmjwAo4LezThRCX7PpLe.2wPdlIl5GSFQVZ46zBIpjD1wdqB4jRID7gIxztNaKjt_0qon4Jlov.yuFCGA6_wmlEaSTOqsZIMreq9Yx74MddWtIyCkA_k_mY5.aWFw-;/?ep=CQjhc9RwHqq9VjvWqBhrH5KOq_q.7BJiFXBZIubhLQz75NrkJthR8kwrvLhAaCwqukkqQUL6h2YspASVa1DQswBURLkAfYr5npDldcpKeVmcdGwEQlycDWimvw--&v=1,研修はPCスクールISA|www.isa-school.net
月給19万円〜30万円,正社員,https://c.stanby.com/v2/adpage?id=1526223194160164870&hid=8fe4fc8f276702da876c187f6327557a5b5983a7d7a6f942b4108a78a9fe16ad&tm=1603548965343,その他のIT・システムエンジニア・開発・運用系[IT・システムエンジニア・開発・運用系/その他のIT・システムエンジニア・開発・運用系]30～40代活躍中社内PGプログラマーVBA取得者歓迎介護休暇完備
月給19万円〜30万円,正社員,https://c.stanby.com/v2/adpage?id=1526223194160164871&hid=5f9eb72ab95ea56ea8a78caca738fdb66e8c2fcae2911000afc9d14116009e55&tm=1603548965343,その他のIT・システムエンジニア・開発・運用系[IT・システムエンジニア・開発・運用系/その他のIT・システムエンジニア・開発・運用系]20代活躍中社内SEシステムエンジニアVBA取得者歓迎育児休暇完備
"時給2,600円",正社員,https://c.stanby.com/v2/adpage?id=1526223194160164872&hid=7e38b6ed9c13eb036f2f6550b88d5411614913240745338b3803b9b732915624&tm=1603548965343,その他のIT・システムエンジニア・開発・運用系[IT・システムエンジニア・開発・運用系/その他のIT・システムエンジニア・開発・運用系]20代活躍中社内SEシステムエンジニアVBA取得者歓迎昼食代補助有
月給19.3万円〜30.6万円,正社員,https://c.stanby.com/v2/adpage?id=1526223155048292352&hid=b6b429d7ca7fc06686a1d68b5c50223d73153cb13a59b12d9cc63ac73c908530&tm=1603548956018,30～40代活躍中社内PGプログラマーHTML取得者歓迎半日有給休暇取得OK
